IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.59.221,2053,2053,true,HKG,Asia Pacific,Hong Kong,208,8.30
47.245.41.169,2095,2095,false,LAX,North America,Los Angeles,179,8.30
47.236.82.218,8080,8080,false,SIN,Asia Pacific,Singapore,82,8.30
47.236.76.199,2096,2096,true,SIN,Asia Pacific,Singapore,104,8.30
47.74.59.92,2082,2082,false,LAX,North America,Los Angeles,177,8.30
8.219.100.155,443,443,true,SIN,Asia Pacific,Singapore,70,8.30
47.245.108.213,2053,2053,true,SIN,Asia Pacific,Singapore,19,8.30
8.219.206.180,2083,2083,true,SIN,Asia Pacific,Singapore,70,8.30
47.236.173.200,8880,8880,false,SIN,Asia Pacific,Singapore,24,8.30
8.219.228.157,2096,2096,true,SIN,Asia Pacific,Singapore,138,8.30
47.245.118.197,2083,2083,true,SIN,Asia Pacific,Singapore,133,8.29
47.74.52.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,160,8.29
47.74.41.136,8880,8880,false,NRT,Asia Pacific,Tokyo,77,8.29
47.245.13.93,2083,2083,true,LAX,North America,Los Angeles,244,8.29
8.222.240.47,2087,2087,true,SIN,Asia Pacific,Singapore,93,8.29
8.209.242.25,2086,2086,false,NRT,Asia Pacific,Tokyo,83,8.28
47.74.26.196,2096,2096,true,HKG,Asia Pacific,Hong Kong,288,8.28
47.245.33.56,2096,2096,true,NRT,Asia Pacific,Tokyo,212,8.28
47.74.5.150,2052,2052,false,LAX,North America,Los Angeles,195,8.28
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,109,8.28
47.74.26.196,2096,2096,true,HKG,Asia Pacific,Hong Kong,251,8.28
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,8,8.28
47.236.29.235,8443,8443,true,SIN,Asia Pacific,Singapore,125,8.28
47.74.27.151,2087,2087,true,LAX,North America,Los Angeles,250,8.28
47.245.55.99,8443,8443,true,NRT,Asia Pacific,Tokyo,135,8.28
8.219.153.237,80,80,false,LAX,North America,Los Angeles,188,8.28
8.219.222.8,2053,2053,true,SIN,Asia Pacific,Singapore,74,8.28
8.219.198.34,2087,2087,true,SIN,Asia Pacific,Singapore,73,8.28
8.222.150.197,8443,8443,true,SIN,Asia Pacific,Singapore,94,8.27
8.219.170.232,2082,2082,false,SIN,Asia Pacific,Singapore,15,8.27
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,3,8.27
47.74.14.85,2052,2052,false,LAX,North America,Los Angeles,194,8.27
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.27
8.219.249.148,8443,8443,true,SIN,Asia Pacific,Singapore,89,8.27
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,35,8.26
8.222.211.124,2096,2096,true,SIN,Asia Pacific,Singapore,62,8.26
47.74.59.221,2086,2086,false,HKG,Asia Pacific,Hong Kong,162,8.26
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,58,8.26
8.219.172.128,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.26
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,93,8.26
47.236.71.226,8080,8080,false,SIN,Asia Pacific,Singapore,27,8.26
47.74.52.104,2086,2086,false,LAX,North America,Los Angeles,186,8.25
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,75,8.25
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,8.25
47.236.29.235,2053,2053,true,SIN,Asia Pacific,Singapore,81,8.25
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,8.25
8.219.242.208,2082,2082,false,SIN,Asia Pacific,Singapore,5,8.25
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,8.25
8.219.228.186,2083,2083,true,SIN,Asia Pacific,Singapore,107,8.25
8.209.252.13,2083,2083,true,LAX,North America,Los Angeles,196,8.25
47.74.5.99,2083,2083,true,LAX,North America,Los Angeles,278,8.24
47.91.23.146,8443,8443,true,LAX,North America,Los Angeles,215,8.24
8.219.253.114,2087,2087,true,SIN,Asia Pacific,Singapore,73,8.24
8.222.187.107,2053,2053,true,SIN,Asia Pacific,Singapore,62,8.24
8.222.144.219,2082,2082,false,SIN,Asia Pacific,Singapore,58,8.24
47.236.10.100,2095,2095,false,SIN,Asia Pacific,Singapore,26,8.23
47.74.40.13,2053,2053,true,NRT,Asia Pacific,Tokyo,68,8.23
8.219.238.145,8443,8443,true,SIN,Asia Pacific,Singapore,123,8.23
8.219.178.101,8443,8443,true,SIN,Asia Pacific,Singapore,118,8.23
47.74.14.85,2086,2086,false,SIN,Asia Pacific,Singapore,163,8.23
8.222.202.163,2082,2082,false,SIN,Asia Pacific,Singapore,6,8.23
47.245.37.29,8880,8880,false,SIN,Asia Pacific,Singapore,160,8.23
47.74.54.33,2083,2083,true,SIN,Asia Pacific,Singapore,168,8.23
8.219.204.120,2096,2096,true,SIN,Asia Pacific,Singapore,62,8.22
47.236.144.196,8080,8080,false,SIN,Asia Pacific,Singapore,42,8.22
8.219.137.50,2053,2053,true,SIN,Asia Pacific,Singapore,83,8.22
47.236.180.51,8880,8880,false,SIN,Asia Pacific,Singapore,27,8.22
47.236.148.174,8880,8880,false,SIN,Asia Pacific,Singapore,24,8.21
47.91.22.115,2082,2082,false,NRT,Asia Pacific,Tokyo,80,8.21
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,33,8.21
8.219.238.145,80,80,false,SIN,Asia Pacific,Singapore,4,8.21
47.245.55.99,8880,8880,false,NRT,Asia Pacific,Tokyo,74,8.21
47.91.17.102,8880,0,false,LAX,North America,Los Angeles,187,8.21
8.219.217.81,2053,2053,true,SIN,Asia Pacific,Singapore,154,8.21
8.219.251.81,2083,2083,true,SIN,Asia Pacific,Singapore,177,8.20
47.74.54.33,8443,8443,true,LAX,North America,Los Angeles,228,8.20
47.74.59.92,2052,2052,false,LAX,North America,Los Angeles,171,8.20
47.236.88.181,2082,2082,false,SIN,Asia Pacific,Singapore,22,8.20
47.242.17.250,443,443,true,HKG,Asia Pacific,Hong Kong,61,8.20
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,8.20
47.91.22.115,2082,2082,false,NRT,Asia Pacific,Tokyo,85,8.19
8.209.214.157,2086,2086,false,NRT,Asia Pacific,Tokyo,74,8.19
47.236.23.135,2083,2083,true,SIN,Asia Pacific,Singapore,93,8.19
47.74.15.120,2052,2052,false,SIN,Asia Pacific,Singapore,173,8.19
47.236.29.235,2087,2087,true,SIN,Asia Pacific,Singapore,54,8.19
47.74.11.251,2082,2082,false,LAX,North America,Los Angeles,177,8.19
47.74.43.24,2095,2095,false,SIN,Asia Pacific,Singapore,152,8.19
47.245.29.64,2083,0,true,NRT,Asia Pacific,Tokyo,85,8.19
8.219.12.152,8880,8880,false,SIN,Asia Pacific,Singapore,2,8.19
8.219.170.58,2083,2083,true,SIN,Asia Pacific,Singapore,161,8.19
8.219.230.254,2095,2095,false,SIN,Asia Pacific,Singapore,21,8.19
8.219.228.157,2095,2095,false,SIN,Asia Pacific,Singapore,9,8.19
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,8.19
47.245.39.28,2053,2053,true,NRT,Asia Pacific,Tokyo,108,8.19
8.219.202.130,8080,8080,false,SIN,Asia Pacific,Singapore,9,8.18
47.245.56.121,2053,2053,true,LAX,North America,Los Angeles,312,8.17
47.236.116.26,2095,2095,false,SIN,Asia Pacific,Singapore,15,8.17
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,15,8.17
47.74.43.95,80,80,false,LAX,North America,Los Angeles,174,8.17
47.74.34.73,2095,2095,false,NRT,Asia Pacific,Tokyo,72,8.17
47.245.59.244,2087,2087,true,LAX,North America,Los Angeles,269,8.17
8.219.197.111,8080,8080,false,SIN,Asia Pacific,Singapore,19,8.17
8.222.137.166,2086,2086,false,SIN,Asia Pacific,Singapore,80,8.17
8.219.74.35,8880,8880,false,SIN,Asia Pacific,Singapore,19,8.17
8.219.245.187,2086,2086,false,SIN,Asia Pacific,Singapore,15,8.17
8.222.187.107,8443,8443,true,SIN,Asia Pacific,Singapore,153,8.16
47.236.29.235,2052,2052,false,SIN,Asia Pacific,Singapore,56,8.16
47.236.161.155,2082,2082,false,SIN,Asia Pacific,Singapore,20,8.16
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,8.16
8.219.253.114,2086,2086,false,SIN,Asia Pacific,Singapore,16,8.16
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,86,8.16
47.74.49.62,2052,2052,false,LAX,North America,Los Angeles,181,8.16
47.74.40.13,2086,2086,false,NRT,Asia Pacific,Tokyo,71,8.15
8.222.211.124,2053,2053,true,SIN,Asia Pacific,Singapore,120,8.15
8.222.211.16,8880,8880,false,SIN,Asia Pacific,Singapore,39,8.15
8.219.248.170,2082,2082,false,SIN,Asia Pacific,Singapore,22,8.15
8.219.210.93,8080,8080,false,SIN,Asia Pacific,Singapore,4,8.15
8.219.228.193,2086,2086,false,SIN,Asia Pacific,Singapore,30,8.15
8.218.174.118,443,443,true,HKG,Asia Pacific,Hong Kong,60,8.14
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,12,8.14
47.74.7.51,2082,2082,false,NRT,Asia Pacific,Tokyo,76,8.14
8.219.198.139,2086,2086,false,SIN,Asia Pacific,Singapore,11,8.14
47.242.79.71,443,443,true,HKG,Asia Pacific,Hong Kong,56,8.14
47.74.59.221,2087,2087,true,HKG,Asia Pacific,Hong Kong,257,8.14
47.74.41.87,2096,2096,true,NRT,Asia Pacific,Tokyo,77,8.14
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,33,8.14
8.219.206.53,80,80,false,SIN,Asia Pacific,Singapore,14,8.14
47.74.11.9,2082,2082,false,NRT,Asia Pacific,Tokyo,92,8.14
47.74.4.47,2086,2086,false,LAX,North America,Los Angeles,179,8.13
47.236.79.87,80,80,false,SIN,Asia Pacific,Singapore,51,8.13
47.74.49.62,80,80,false,LAX,North America,Los Angeles,171,8.13
47.245.29.64,2087,2087,true,NRT,Asia Pacific,Tokyo,71,8.13
47.91.16.214,2082,2082,false,SIN,Asia Pacific,Singapore,143,8.13
8.209.222.31,8880,8880,false,NRT,Asia Pacific,Tokyo,76,8.13
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,8.13
8.219.215.12,8443,8443,true,SIN,Asia Pacific,Singapore,123,8.12
47.236.7.206,2087,2087,true,SIN,Asia Pacific,Singapore,121,8.12
8.222.221.109,8080,8080,false,SIN,Asia Pacific,Singapore,13,8.12
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,11,8.12
8.209.248.161,2082,2082,false,LAX,North America,Los Angeles,178,8.12
8.219.111.147,443,443,true,SIN,Asia Pacific,Singapore,56,8.12
8.219.84.214,2083,2083,true,SIN,Asia Pacific,Singapore,100,8.11
47.236.169.15,2053,2053,true,SIN,Asia Pacific,Singapore,106,8.11
8.210.3.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,8.11
8.219.198.139,2052,2052,false,SIN,Asia Pacific,Singapore,17,8.11
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,219,8.11
47.236.97.254,2083,2083,true,SIN,Asia Pacific,Singapore,137,8.11
47.74.45.241,2082,2082,false,NRT,Asia Pacific,Tokyo,77,8.11
47.74.43.24,8443,8443,true,LAX,North America,Los Angeles,217,8.11
47.236.106.37,80,80,false,SIN,Asia Pacific,Singapore,18,8.11
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,3,8.11
8.219.236.8,2086,2086,false,SIN,Asia Pacific,Singapore,5,8.11
8.219.209.14,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.11
47.74.46.84,2053,2053,true,LAX,North America,Los Angeles,194,8.11
47.74.13.239,2053,2053,true,NRT,Asia Pacific,Tokyo,157,8.10
47.245.11.118,2083,2083,true,LAX,North America,Los Angeles,274,8.10
8.209.252.13,2052,2052,false,HKG,Asia Pacific,Hong Kong,169,8.10
8.222.154.227,2083,2083,true,SIN,Asia Pacific,Singapore,65,8.10
47.236.76.199,8880,8880,false,SIN,Asia Pacific,Singapore,30,8.09
8.222.136.247,2087,2087,true,SIN,Asia Pacific,Singapore,92,8.09
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,44,8.09
8.219.213.112,2096,2096,true,SIN,Asia Pacific,Singapore,73,8.09
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.09
47.74.13.66,8443,8443,true,LAX,North America,Los Angeles,295,8.09
47.74.8.238,8443,8443,true,LAX,North America,Los Angeles,194,8.09
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,8.09
47.245.56.50,8443,8443,true,LAX,North America,Los Angeles,231,8.08
8.219.250.239,8880,8880,false,SIN,Asia Pacific,Singapore,6,8.08
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,100,8.08
8.219.247.203,2086,2086,false,SIN,Asia Pacific,Singapore,21,8.08
47.91.25.66,2082,2082,false,LAX,North America,Los Angeles,196,8.08
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,4,8.08
47.74.46.84,8080,8080,false,LAX,North America,Los Angeles,186,8.08
47.74.5.150,8880,8880,false,LAX,North America,Los Angeles,181,8.08
47.91.17.102,2082,2082,false,LAX,North America,Los Angeles,419,8.08
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,8.08
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,5,8.08
47.245.52.240,2082,2082,false,NRT,Asia Pacific,Tokyo,74,8.08
8.222.137.166,2095,2095,false,SIN,Asia Pacific,Singapore,50,8.07
47.74.27.151,2096,2096,true,SIN,Asia Pacific,Singapore,227,8.07
8.222.212.172,8880,8880,false,SIN,Asia Pacific,Singapore,5,8.07
47.74.5.99,2087,2087,true,LAX,North America,Los Angeles,243,8.07
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,36,8.07
47.245.52.240,8080,8080,false,NRT,Asia Pacific,Tokyo,88,8.07
8.219.253.18,8880,8880,false,SIN,Asia Pacific,Singapore,23,8.07
8.219.222.8,2083,2083,true,SIN,Asia Pacific,Singapore,115,8.07
8.219.253.185,2096,2096,true,SIN,Asia Pacific,Singapore,100,8.07
8.219.213.112,8880,8880,false,SIN,Asia Pacific,Singapore,17,8.07
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,8.07
47.74.36.154,2096,2096,true,LAX,North America,Los Angeles,172,8.07
8.222.219.34,2053,2053,true,SIN,Asia Pacific,Singapore,71,8.06
47.236.88.181,8080,8080,false,SIN,Asia Pacific,Singapore,20,8.06
47.236.189.173,2083,2083,true,SIN,Asia Pacific,Singapore,121,8.06
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,164,8.06
8.219.3.53,80,80,false,SIN,Asia Pacific,Singapore,3,8.05
8.219.74.35,2095,2095,false,SIN,Asia Pacific,Singapore,7,8.05
47.74.41.136,2053,2053,true,NRT,Asia Pacific,Tokyo,144,8.05
8.217.149.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,36,8.05
47.236.172.41,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.05
8.219.124.227,2052,2052,false,SIN,Asia Pacific,Singapore,3,8.05
47.236.76.199,2096,2096,true,SIN,Asia Pacific,Singapore,88,8.05
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,8.05
8.219.167.113,8443,8443,true,SIN,Asia Pacific,Singapore,107,8.05
47.245.32.215,8880,8880,false,HKG,Asia Pacific,Hong Kong,165,8.04
8.222.210.182,80,80,false,SIN,Asia Pacific,Singapore,4,8.04
47.245.37.89,2052,2052,false,LAX,North America,Los Angeles,189,8.04
47.236.114.167,8880,8880,false,SIN,Asia Pacific,Singapore,32,8.04
8.219.206.180,8080,8080,false,SIN,Asia Pacific,Singapore,6,8.04
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,89,8.04
47.74.59.92,8880,8880,false,LAX,North America,Los Angeles,176,8.03
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,8.03
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,25,8.03
47.74.42.17,8080,8080,false,LAX,North America,Los Angeles,171,8.03
47.245.52.165,2053,2053,true,LAX,North America,Los Angeles,287,8.03
47.236.114.23,2052,2052,false,SIN,Asia Pacific,Singapore,18,8.03
8.209.252.13,2095,2095,false,LAX,North America,Los Angeles,189,8.03
47.74.26.132,8443,8443,true,LAX,North America,Los Angeles,199,8.03
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,60,8.02
8.222.215.228,8443,8443,true,SIN,Asia Pacific,Singapore,75,8.02
8.219.215.214,443,443,true,SIN,Asia Pacific,Singapore,85,8.02
47.74.46.84,2087,2087,true,SIN,Asia Pacific,Singapore,159,8.02
8.222.221.197,8443,8443,true,SIN,Asia Pacific,Singapore,67,8.02
8.222.168.234,2053,2053,true,SIN,Asia Pacific,Singapore,6,8.02
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,8.02
8.219.222.98,2083,2083,true,SIN,Asia Pacific,Singapore,184,8.01
8.222.133.247,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.01
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,10,8.01
47.74.43.24,2096,2096,true,SIN,Asia Pacific,Singapore,199,8.01
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,44,8.01
47.74.41.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,160,8.00
8.222.190.225,2096,2096,true,SIN,Asia Pacific,Singapore,111,8.00
47.74.34.38,8080,8080,false,NRT,Asia Pacific,Tokyo,74,8.00
8.219.249.148,2087,2087,true,SIN,Asia Pacific,Singapore,138,8.00
47.74.8.238,80,80,false,LAX,North America,Los Angeles,184,8.00
8.222.248.188,2086,2086,false,SIN,Asia Pacific,Singapore,27,8.00
47.91.16.214,8880,8880,false,LAX,North America,Los Angeles,182,8.00
8.219.78.1,80,80,false,SIN,Asia Pacific,Singapore,5,8.00
47.74.36.210,2096,2096,true,LAX,North America,Los Angeles,197,8.00
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,15,8.00
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,7.99
47.236.79.77,2087,2087,true,SIN,Asia Pacific,Singapore,106,7.99
47.74.52.104,2082,2082,false,LAX,North America,Los Angeles,187,7.99
47.236.83.196,2082,2082,false,SIN,Asia Pacific,Singapore,27,7.99
8.219.245.232,2087,2087,true,SIN,Asia Pacific,Singapore,196,7.99
47.74.13.174,80,80,false,LAX,North America,Los Angeles,174,7.98
47.74.27.211,2086,2086,false,NRT,Asia Pacific,Tokyo,77,7.98
47.245.90.176,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.98
47.245.12.179,2053,2053,true,LAX,North America,Los Angeles,236,7.98
47.91.21.107,8080,8080,false,SIN,Asia Pacific,Singapore,144,7.98
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,56,7.98
8.219.110.88,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.98
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,7.98
8.219.247.203,80,80,false,SIN,Asia Pacific,Singapore,10,7.98
47.236.65.232,2052,2052,false,SIN,Asia Pacific,Singapore,82,7.98
47.74.36.210,2082,2082,false,LAX,North America,Los Angeles,179,7.98
47.74.34.162,2082,2082,false,LAX,North America,Los Angeles,176,7.98
8.219.215.214,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.97
8.219.213.133,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.97
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,121,7.97
47.236.119.253,2053,2053,true,SIN,Asia Pacific,Singapore,107,7.97
47.74.26.196,2087,2087,true,HKG,Asia Pacific,Hong Kong,231,7.97
47.245.42.162,2087,2087,true,LAX,North America,Los Angeles,205,7.97
8.222.136.247,2096,2096,true,SIN,Asia Pacific,Singapore,106,7.96
8.219.185.191,2053,2053,true,SIN,Asia Pacific,Singapore,106,7.96
47.74.45.143,80,80,false,LAX,North America,Los Angeles,190,7.96
8.209.200.73,2096,2096,true,NRT,Asia Pacific,Tokyo,105,7.96
47.245.8.156,2083,2083,true,LAX,North America,Los Angeles,323,7.95
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,15,7.95
8.219.112.75,8880,8880,false,SIN,Asia Pacific,Singapore,4,7.95
8.219.179.34,443,443,true,SIN,Asia Pacific,Singapore,86,7.95
8.219.122.55,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.95
8.219.178.225,2096,2096,true,SIN,Asia Pacific,Singapore,68,7.95
47.74.13.66,2096,2096,true,SIN,Asia Pacific,Singapore,154,7.95
47.74.15.117,8443,8443,true,LAX,North America,Los Angeles,250,7.95
47.245.41.69,8880,8880,false,LAX,North America,Los Angeles,184,7.94
47.74.34.38,2095,2095,false,NRT,Asia Pacific,Tokyo,71,7.94
47.245.14.160,8443,8443,true,LAX,North America,Los Angeles,253,7.94
8.209.248.161,2095,2095,false,LAX,North America,Los Angeles,180,7.94
8.219.228.193,8443,8443,true,SIN,Asia Pacific,Singapore,145,7.94
8.219.167.113,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.94
47.245.84.155,2087,2087,true,SIN,Asia Pacific,Singapore,182,7.93
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,9,7.93
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,7.93
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.93
47.74.46.84,2052,2052,false,LAX,North America,Los Angeles,187,7.92
47.236.106.37,2053,2053,true,SIN,Asia Pacific,Singapore,153,7.92
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,7.92
47.74.11.9,8443,8443,true,NRT,Asia Pacific,Tokyo,191,7.92
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,122,7.92
47.236.83.196,80,80,false,SIN,Asia Pacific,Singapore,40,7.92
47.245.42.210,8443,8443,true,LAX,North America,Los Angeles,235,7.91
8.219.83.201,2096,2096,true,SIN,Asia Pacific,Singapore,85,7.91
8.218.158.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,7.91
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,118,7.91
8.209.240.229,2083,2083,true,NRT,Asia Pacific,Tokyo,88,7.90
47.236.164.215,2086,2086,false,SIN,Asia Pacific,Singapore,28,7.90
8.219.228.193,8880,8880,false,SIN,Asia Pacific,Singapore,49,7.90
8.209.246.24,2053,2053,true,NRT,Asia Pacific,Tokyo,88,7.90
8.219.210.226,2082,2082,false,SIN,Asia Pacific,Singapore,3,7.89
47.74.23.99,2082,2082,false,NRT,Asia Pacific,Tokyo,73,7.89
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,138,7.89
8.210.119.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,7.89
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,7.89
47.74.36.154,2052,2052,false,LAX,North America,Los Angeles,169,7.89
47.245.113.117,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.89
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,119,7.89
8.222.208.83,2086,0,false,SIN,Asia Pacific,Singapore,35,7.89
8.222.159.252,2087,0,true,SIN,Asia Pacific,Singapore,2,7.89
47.236.176.144,80,80,false,SIN,Asia Pacific,Singapore,31,7.88
47.236.116.26,80,80,false,SIN,Asia Pacific,Singapore,16,7.88
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,7.88
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,7.88
47.74.27.94,2087,2087,true,LAX,North America,Los Angeles,177,7.88
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.88
47.236.163.95,2053,2053,true,SIN,Asia Pacific,Singapore,109,7.87
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.87
47.245.42.210,2053,2053,true,SIN,Asia Pacific,Singapore,220,7.87
47.74.22.171,2087,2087,true,LAX,North America,Los Angeles,232,7.87
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,252,7.87
47.236.88.181,2053,2053,true,SIN,Asia Pacific,Singapore,72,7.87
47.74.26.132,80,80,false,LAX,North America,Los Angeles,197,7.87
47.74.26.132,8080,8080,false,LAX,North America,Los Angeles,187,7.87
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,7.86
8.219.142.229,2053,2053,true,SIN,Asia Pacific,Singapore,76,7.86
47.236.169.236,2083,2083,true,SIN,Asia Pacific,Singapore,118,7.86
47.236.103.153,2052,2052,false,SIN,Asia Pacific,Singapore,17,7.86
47.245.29.126,2096,2096,true,LAX,North America,Los Angeles,259,7.85
47.74.13.200,2096,2096,true,LAX,North America,Los Angeles,185,7.85
8.219.170.232,2082,2082,false,SIN,Asia Pacific,Singapore,14,7.85
47.74.59.92,2053,2053,true,LAX,North America,Los Angeles,211,7.85
8.218.158.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,7.85
47.74.59.92,2086,2086,false,LAX,North America,Los Angeles,174,7.85
8.219.12.152,2082,2082,false,SIN,Asia Pacific,Singapore,2,7.85
8.219.248.47,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.85
47.245.9.228,2083,2083,true,SIN,Asia Pacific,Singapore,213,7.85
47.245.38.233,8080,8080,false,NRT,Asia Pacific,Tokyo,73,7.84
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,7.84
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,127,7.84
47.74.42.17,2095,2095,false,LAX,North America,Los Angeles,174,7.84
47.74.24.134,2096,2096,true,LAX,North America,Los Angeles,226,7.84
47.236.114.167,80,80,false,SIN,Asia Pacific,Singapore,24,7.84
