IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.112.247,80,80,false,LAX,North America,Los Angeles,174,4.58
138.2.12.32,2053,2053,true,LAX,North America,Los Angeles,240,4.58
138.2.21.31,2053,2053,true,LAX,North America,Los Angeles,223,4.58
151.145.71.127,80,80,false,LAX,North America,Los Angeles,178,4.58
141.147.167.40,2053,2053,true,LAX,North America,Los Angeles,174,4.58
193.123.233.143,2096,80,false,LAX,North America,Los Angeles,105,4.57
131.186.37.191,2095,2095,false,LAX,North America,Los Angeles,186,4.56
131.186.43.107,8880,8880,false,LAX,North America,Los Angeles,176,4.56
132.145.114.4,2052,2052,false,LAX,North America,Los Angeles,188,4.55
155.248.179.132,2053,2053,true,LAX,North America,Los Angeles,178,4.55
132.145.113.148,2095,2095,false,LAX,North America,Los Angeles,183,4.55
151.145.65.8,2053,2053,true,NRT,Asia Pacific,Tokyo,74,4.55
138.2.24.114,2083,2083,true,LAX,North America,Los Angeles,249,4.54
155.248.180.103,80,80,false,LAX,North America,Los Angeles,176,4.54
131.186.59.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,192,4.53
138.2.29.102,8443,8443,true,SIN,Asia Pacific,Singapore,169,4.52
158.101.95.113,2052,2052,false,LAX,North America,Los Angeles,185,4.51
141.147.168.13,2096,2096,true,LAX,North America,Los Angeles,222,4.51
151.145.68.104,2086,2086,false,HKG,Asia Pacific,Hong Kong,141,4.51
155.248.187.37,2087,2087,true,HKG,Asia Pacific,Hong Kong,131,4.51
158.101.81.4,2095,2095,false,LAX,North America,Los Angeles,174,4.51
151.145.74.56,2083,2083,true,SIN,Asia Pacific,Singapore,230,4.50
152.70.56.209,8443,443,true,AMS,Europe,Amsterdam,189,4.50
131.186.47.255,8080,8080,false,LAX,North America,Los Angeles,175,4.50
132.145.120.182,8880,8880,false,LAX,North America,Los Angeles,180,4.49
158.101.88.214,2087,2087,true,SIN,Asia Pacific,Singapore,176,4.49
141.144.203.48,443,443,true,FRA,Europe,Frankfurt,211,4.49
138.2.24.114,8880,8880,false,LAX,North America,Los Angeles,181,4.48
138.2.14.209,2083,2083,true,LAX,North America,Los Angeles,208,4.48
141.147.168.13,2053,2053,true,LAX,North America,Los Angeles,177,4.48
155.248.176.68,8080,8080,false,LAX,North America,Los Angeles,197,4.48
132.145.121.123,2052,2052,false,HKG,Asia Pacific,Hong Kong,128,4.48
131.186.61.45,2053,2053,true,SIN,Asia Pacific,Singapore,158,4.47
141.147.174.7,8880,8880,false,LAX,North America,Los Angeles,176,4.47
155.248.176.98,2052,2052,false,LAX,North America,Los Angeles,183,4.47
158.101.81.4,8880,8880,false,LAX,North America,Los Angeles,190,4.47
140.238.52.86,443,443,true,LAX,North America,Los Angeles,86,4.47
141.147.182.76,80,80,false,SIN,Asia Pacific,Singapore,145,4.47
155.248.162.160,8080,8080,false,SIN,Asia Pacific,Singapore,146,4.46
132.145.121.34,8443,8443,true,LAX,North America,Los Angeles,243,4.46
141.147.178.135,2096,2096,true,HKG,Asia Pacific,Hong Kong,136,4.46
150.230.217.63,8880,8880,false,LAX,North America,Los Angeles,183,4.45
151.145.68.166,2052,2052,false,LAX,North America,Los Angeles,194,4.44
138.2.13.200,2087,2087,true,LAX,North America,Los Angeles,196,4.44
150.230.217.63,80,80,false,LAX,North America,Los Angeles,189,4.44
138.2.13.133,2082,2082,false,LAX,North America,Los Angeles,187,4.42
141.148.229.106,443,443,true,AMS,Europe,Amsterdam,170,4.42
155.248.167.70,2083,2083,true,LAX,North America,Los Angeles,197,4.41
158.101.92.156,2087,2087,true,LAX,North America,Los Angeles,217,4.40
155.248.163.133,2082,2082,false,LAX,North America,Los Angeles,180,4.40
155.248.160.83,8880,8880,false,LAX,North America,Los Angeles,177,4.40
131.186.60.162,80,80,false,LAX,North America,Los Angeles,186,4.40
131.186.63.184,2096,2096,true,LAX,North America,Los Angeles,295,4.39
158.101.65.24,2052,2052,false,LAX,North America,Los Angeles,198,4.39
132.145.112.168,2086,2086,false,LAX,North America,Los Angeles,185,4.38
158.101.88.214,2053,2053,true,SIN,Asia Pacific,Singapore,152,4.36
131.186.59.94,8880,8880,false,LAX,North America,Los Angeles,196,4.36
158.101.95.113,80,80,false,LAX,North America,Los Angeles,188,4.36
131.186.63.184,80,80,false,LAX,North America,Los Angeles,184,4.35
132.145.112.247,2082,2082,false,LAX,North America,Los Angeles,175,4.35
143.47.243.144,2053,443,true,LHR,Europe,London,187,4.34
158.179.186.123,80,80,false,HKG,Asia Pacific,Hong Kong,147,4.34
158.101.70.155,2052,2052,false,LAX,North America,Los Angeles,174,4.33
155.248.176.28,2083,2083,true,LAX,North America,Los Angeles,187,4.33
143.47.243.144,8443,443,true,LHR,Europe,London,205,4.33
158.179.180.233,80,80,false,NRT,Asia Pacific,Tokyo,71,4.32
130.162.229.42,2053,443,true,FRA,Europe,Frankfurt,175,4.32
132.145.123.112,2082,2082,false,LAX,North America,Los Angeles,176,4.32
131.186.63.35,2082,2082,false,SIN,Asia Pacific,Singapore,150,4.32
152.70.102.124,2095,2095,false,HKG,Asia Pacific,Hong Kong,128,4.30
141.147.183.96,8880,8880,false,SIN,Asia Pacific,Singapore,149,4.30
155.248.180.103,2053,2053,true,LAX,North America,Los Angeles,180,4.30
151.145.65.203,2052,2052,false,LAX,North America,Los Angeles,204,4.30
138.2.20.230,80,80,false,HKG,Asia Pacific,Hong Kong,156,4.29
158.179.191.14,2052,2052,false,NRT,Asia Pacific,Tokyo,79,4.29
131.186.60.162,2052,2052,false,LAX,North America,Los Angeles,177,4.29
131.186.40.31,2052,2052,false,HKG,Asia Pacific,Hong Kong,142,4.29
132.145.121.247,8443,8443,true,HKG,Asia Pacific,Hong Kong,132,4.29
132.145.121.175,80,80,false,LAX,North America,Los Angeles,177,4.28
158.179.186.123,8443,8443,true,HKG,Asia Pacific,Hong Kong,173,4.28
131.186.34.244,80,80,false,LAX,North America,Los Angeles,187,4.28
158.101.69.144,2082,2082,false,SIN,Asia Pacific,Singapore,157,4.27
141.147.175.230,8080,8080,false,LAX,North America,Los Angeles,188,4.27
138.2.134.76,443,443,true,FRA,Europe,Frankfurt,221,4.27
155.248.187.37,80,80,false,LAX,North America,Los Angeles,191,4.26
151.145.70.28,8080,8080,false,NRT,Asia Pacific,Tokyo,80,4.26
155.248.185.38,2082,2082,false,LAX,North America,Los Angeles,177,4.26
152.70.106.195,2053,2053,true,HKG,Asia Pacific,Hong Kong,138,4.25
132.145.124.198,2082,2082,false,LAX,North America,Los Angeles,176,4.25
158.179.186.234,2086,2086,false,NRT,Asia Pacific,Tokyo,72,4.25
158.179.178.145,2086,2086,false,NRT,Asia Pacific,Tokyo,75,4.24
158.179.181.107,2095,2095,false,NRT,Asia Pacific,Tokyo,70,4.24
155.248.160.83,8080,8080,false,SIN,Asia Pacific,Singapore,149,4.24
155.248.177.210,2083,2083,true,NRT,Asia Pacific,Tokyo,87,4.23
150.230.217.63,8080,8080,false,LAX,North America,Los Angeles,191,4.22
89.168.118.76,443,443,true,FRA,Europe,Frankfurt,233,4.22
151.145.65.203,2086,2086,false,LAX,North America,Los Angeles,182,4.22
132.145.112.247,8080,8080,false,LAX,North America,Los Angeles,187,4.22
138.2.20.230,8443,8443,true,LAX,North America,Los Angeles,221,4.21
158.101.81.4,2083,2083,true,SIN,Asia Pacific,Singapore,144,4.21
131.186.38.135,2095,2095,false,LAX,North America,Los Angeles,189,4.21
138.2.13.200,2095,2095,false,LAX,North America,Los Angeles,196,4.20
152.70.108.149,443,443,true,NRT,Asia Pacific,Tokyo,73,4.19
138.2.20.230,2053,2053,true,LAX,North America,Los Angeles,253,4.18
150.230.192.173,2052,2052,false,LAX,North America,Los Angeles,187,4.18
138.2.14.248,2082,2082,false,HKG,Asia Pacific,Hong Kong,136,4.18
150.230.216.34,2086,2086,false,SIN,Asia Pacific,Singapore,143,4.17
138.2.14.164,2053,2053,true,LAX,North America,Los Angeles,272,4.17
131.186.60.162,2086,2086,false,LAX,North America,Los Angeles,176,4.16
150.230.208.113,2095,2095,false,LAX,North America,Los Angeles,183,4.16
151.145.65.8,80,80,false,NRT,Asia Pacific,Tokyo,82,4.15
150.230.216.34,2052,2052,false,LAX,North America,Los Angeles,184,4.15
131.186.63.184,2082,2082,false,LAX,North America,Los Angeles,185,4.14
155.248.181.4,8880,8880,false,LAX,North America,Los Angeles,177,4.13
155.248.181.4,2083,2083,true,LAX,North America,Los Angeles,224,4.13
152.70.102.124,8080,8080,false,HKG,Asia Pacific,Hong Kong,139,4.13
131.186.63.35,2053,2053,true,LAX,North America,Los Angeles,204,4.13
138.2.12.32,2087,2087,true,LAX,North America,Los Angeles,201,4.12
131.186.60.210,443,0,true,LAX,North America,Los Angeles,86,4.12
131.186.63.184,8880,8880,false,LAX,North America,Los Angeles,182,4.11
131.186.59.94,80,80,false,LAX,North America,Los Angeles,176,4.10
141.147.170.160,2082,2082,false,LAX,North America,Los Angeles,184,4.09
131.186.41.255,2095,2095,false,LAX,North America,Los Angeles,184,4.09
155.248.180.103,8443,8443,true,LAX,North America,Los Angeles,177,4.08
151.145.71.127,8880,8880,false,LAX,North America,Los Angeles,194,4.08
132.145.121.34,2083,2083,true,LAX,North America,Los Angeles,184,4.07
138.2.20.230,2087,2087,true,LAX,North America,Los Angeles,223,4.07
155.248.180.57,8080,8080,false,LAX,North America,Los Angeles,178,4.07
141.147.174.7,2095,2095,false,LAX,North America,Los Angeles,177,4.06
131.186.43.207,2096,2096,true,LAX,North America,Los Angeles,178,4.06
141.147.168.159,2095,2095,false,SIN,Asia Pacific,Singapore,142,4.06
155.248.169.71,8443,8443,true,LAX,North America,Los Angeles,180,4.05
132.145.54.84,8443,443,true,LHR,Europe,London,183,4.04
158.179.186.123,2053,2053,true,HKG,Asia Pacific,Hong Kong,138,4.04
155.248.180.57,2053,2053,true,LAX,North America,Los Angeles,182,4.04
158.101.70.155,2082,2082,false,SIN,Asia Pacific,Singapore,149,4.04
132.145.121.123,2082,2082,false,LAX,North America,Los Angeles,188,4.02
138.2.13.133,2083,2083,true,LAX,North America,Los Angeles,205,4.01
131.186.43.207,2083,2083,true,LAX,North America,Los Angeles,188,4.00
155.248.187.37,2053,2053,true,LAX,North America,Los Angeles,177,4.00
132.145.121.175,2095,2095,false,LAX,North America,Los Angeles,177,4.00
138.2.29.102,8080,8080,false,LAX,North America,Los Angeles,186,4.00
158.101.88.214,8880,8880,false,LAX,North America,Los Angeles,181,3.99
131.186.38.135,8880,8880,false,LAX,North America,Los Angeles,194,3.99
151.145.68.104,8880,8880,false,LAX,North America,Los Angeles,199,3.99
131.186.47.223,2082,2082,false,LAX,North America,Los Angeles,180,3.98
131.186.60.162,2082,2082,false,LAX,North America,Los Angeles,179,3.96
151.145.65.203,8443,8443,true,SIN,Asia Pacific,Singapore,188,3.96
155.248.169.71,2082,2082,false,LAX,North America,Los Angeles,183,3.95
131.186.63.127,8880,8880,false,SIN,Asia Pacific,Singapore,140,3.95
155.248.162.160,2086,2086,false,LAX,North America,Los Angeles,192,3.95
129.159.247.241,443,443,true,FRA,Europe,Frankfurt,212,3.95
152.70.104.69,8880,8880,false,LAX,North America,Los Angeles,177,3.94
158.179.180.233,2053,2053,true,NRT,Asia Pacific,Tokyo,99,3.94
138.2.8.232,2087,2087,true,SIN,Asia Pacific,Singapore,240,3.93
155.248.179.132,2083,2083,true,LAX,North America,Los Angeles,189,3.93
141.147.168.159,2086,2086,false,SIN,Asia Pacific,Singapore,143,3.93
131.186.63.184,2083,2083,true,LAX,North America,Los Angeles,374,3.92
150.230.204.117,2052,2052,false,LAX,North America,Los Angeles,188,3.91
132.145.113.148,2053,2053,true,SIN,Asia Pacific,Singapore,181,3.91
158.179.188.159,8880,8880,false,LAX,North America,Los Angeles,186,3.91
131.186.62.26,2053,2053,true,LAX,North America,Los Angeles,179,3.90
158.101.68.100,2082,2082,false,LAX,North America,Los Angeles,192,3.90
158.179.186.138,2052,2052,false,LAX,North America,Los Angeles,195,3.90
132.145.121.242,8443,8443,true,HKG,Asia Pacific,Hong Kong,215,3.90
132.145.114.4,8080,8080,false,SIN,Asia Pacific,Singapore,141,3.89
141.147.170.160,8443,8443,true,SIN,Asia Pacific,Singapore,174,3.88
138.2.29.250,2082,2082,false,LAX,North America,Los Angeles,182,3.88
138.2.29.102,2096,2096,true,LAX,North America,Los Angeles,242,3.88
131.186.40.31,8443,8443,true,HKG,Asia Pacific,Hong Kong,131,3.87
152.70.102.124,80,80,false,HKG,Asia Pacific,Hong Kong,199,3.87
131.186.37.191,8080,8080,false,LAX,North America,Los Angeles,174,3.86
150.230.192.173,2082,2082,false,SIN,Asia Pacific,Singapore,146,3.86
132.145.121.34,8880,8880,false,LAX,North America,Los Angeles,197,3.84
141.147.114.40,443,443,true,FRA,Europe,Frankfurt,184,3.83
132.145.121.175,8443,8443,true,LAX,North America,Los Angeles,191,3.82
132.145.122.95,2083,2083,true,NRT,Asia Pacific,Tokyo,69,3.82
141.147.174.7,2087,2087,true,LAX,North America,Los Angeles,182,3.82
141.147.174.7,2096,2096,true,LAX,North America,Los Angeles,200,3.81
151.145.71.127,2096,2096,true,LAX,North America,Los Angeles,315,3.81
158.178.246.169,80,80,false,SIN,Asia Pacific,Singapore,2,3.81
132.145.112.168,8880,8880,false,LAX,North America,Los Angeles,186,3.81
158.179.188.159,8443,8443,true,LAX,North America,Los Angeles,215,3.80
132.145.112.168,2053,2053,true,LAX,North America,Los Angeles,200,3.78
155.248.163.133,2053,2053,true,LAX,North America,Los Angeles,190,3.78
132.145.112.168,8443,8443,true,LAX,North America,Los Angeles,216,3.77
155.248.185.38,2053,2053,true,LAX,North America,Los Angeles,188,3.77
141.147.170.160,80,80,false,LAX,North America,Los Angeles,184,3.76
132.145.121.125,2082,2082,false,LAX,North America,Los Angeles,190,3.76
155.248.180.103,8080,8080,false,LAX,North America,Los Angeles,180,3.75
138.2.13.133,2087,2087,true,SIN,Asia Pacific,Singapore,206,3.74
155.248.169.71,80,80,false,LAX,North America,Los Angeles,184,3.73
151.145.66.219,2095,2095,false,NRT,Asia Pacific,Tokyo,79,3.73
132.145.114.4,2087,2087,true,LAX,North America,Los Angeles,230,3.72
138.2.14.209,2087,2087,true,LAX,North America,Los Angeles,271,3.71
155.248.185.38,8443,8443,true,LAX,North America,Los Angeles,241,3.71
131.186.63.184,8080,8080,false,LAX,North America,Los Angeles,191,3.71
158.178.246.169,8880,8880,false,SIN,Asia Pacific,Singapore,2,3.71
132.145.113.148,2087,2087,true,LAX,North America,Los Angeles,222,3.70
132.145.113.148,2096,2096,true,LAX,North America,Los Angeles,235,3.70
141.147.178.115,2087,2087,true,LAX,North America,Los Angeles,205,3.68
131.186.45.88,8080,8080,false,LAX,North America,Los Angeles,180,3.67
158.101.88.214,8080,8080,false,LAX,North America,Los Angeles,184,3.67
131.186.38.135,80,80,false,LAX,North America,Los Angeles,190,3.66
158.179.186.234,8880,8880,false,NRT,Asia Pacific,Tokyo,72,3.66
132.145.114.4,2096,2096,true,LAX,North America,Los Angeles,330,3.66
141.147.168.159,2096,2096,true,LAX,North America,Los Angeles,210,3.65
158.101.65.24,2086,2086,false,LAX,North America,Los Angeles,182,3.65
132.145.117.216,2096,2096,true,LAX,North America,Los Angeles,219,3.65
158.179.178.142,8443,8443,true,NRT,Asia Pacific,Tokyo,120,3.64
152.70.106.195,2052,2052,false,LAX,North America,Los Angeles,182,3.64
131.186.43.107,2053,2053,true,HKG,Asia Pacific,Hong Kong,173,3.64
150.230.208.113,8880,8880,false,LAX,North America,Los Angeles,180,3.62
152.70.107.26,80,80,false,LAX,North America,Los Angeles,192,3.62
155.248.162.160,2082,2082,false,LAX,North America,Los Angeles,176,3.62
132.145.123.159,8443,8443,true,NRT,Asia Pacific,Tokyo,76,3.61
138.2.14.164,2087,2087,true,LAX,North America,Los Angeles,205,3.61
131.186.43.207,2052,2052,false,LAX,North America,Los Angeles,174,3.60
150.230.204.117,2086,2086,false,LAX,North America,Los Angeles,177,3.59
129.153.61.213,443,443,true,YYZ,North America,Toronto,300,3.59
138.2.14.209,2053,2053,true,LAX,North America,Los Angeles,202,3.59
131.186.47.223,2087,2087,true,LAX,North America,Los Angeles,229,3.59
131.186.47.223,8880,8880,false,SIN,Asia Pacific,Singapore,145,3.59
158.179.186.234,8443,8443,true,NRT,Asia Pacific,Tokyo,77,3.59
131.186.35.189,2096,2096,true,NRT,Asia Pacific,Tokyo,77,3.58
132.145.120.182,2083,2083,true,LAX,North America,Los Angeles,195,3.58
150.230.200.210,2052,2052,false,SIN,Asia Pacific,Singapore,143,3.58
141.147.178.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,126,3.58
138.2.10.251,2095,2095,false,LAX,North America,Los Angeles,179,3.58
155.248.187.37,2096,2096,true,LAX,North America,Los Angeles,229,3.57
158.101.68.100,2095,2095,false,LAX,North America,Los Angeles,191,3.57
132.145.121.247,8880,8880,false,LAX,North America,Los Angeles,185,3.56
152.70.107.26,8080,8080,false,LAX,North America,Los Angeles,190,3.55
155.248.160.83,2096,2096,true,LAX,North America,Los Angeles,209,3.55
131.186.41.255,2052,2052,false,LAX,North America,Los Angeles,187,3.53
151.145.68.104,2095,2095,false,LAX,North America,Los Angeles,185,3.53
132.145.121.123,8880,8880,false,LAX,North America,Los Angeles,186,3.53
132.145.123.112,8443,8443,true,LAX,North America,Los Angeles,222,3.52
155.248.169.71,2096,2096,true,SIN,Asia Pacific,Singapore,147,3.52
155.248.160.83,2095,2095,false,LAX,North America,Los Angeles,237,3.52
138.2.14.164,80,80,false,LAX,North America,Los Angeles,198,3.51
141.147.168.13,8080,8080,false,LAX,North America,Los Angeles,180,3.50
141.147.183.96,8443,8443,true,LAX,North America,Los Angeles,200,3.50
141.147.174.7,2083,2083,true,LAX,North America,Los Angeles,214,3.49
132.145.124.198,2083,2083,true,LAX,North America,Los Angeles,178,3.48
131.186.47.223,2096,2096,true,LAX,North America,Los Angeles,186,3.47
141.147.174.190,2083,2083,true,LAX,North America,Los Angeles,236,3.47
158.101.69.144,2083,2083,true,LAX,North America,Los Angeles,264,3.45
138.3.208.9,2087,2087,true,LAX,North America,Los Angeles,261,3.45
138.2.29.102,2095,2095,false,LAX,North America,Los Angeles,176,3.44
131.186.62.26,8080,8080,false,LAX,North America,Los Angeles,179,3.43
132.145.120.182,2095,2095,false,LAX,North America,Los Angeles,186,3.43
155.248.176.68,8443,8443,true,LAX,North America,Los Angeles,179,3.43
152.70.106.195,8880,8880,false,LAX,North America,Los Angeles,176,3.41
138.2.6.252,8880,8880,false,LAX,North America,Los Angeles,193,3.41
158.101.95.113,8880,8880,false,LAX,North America,Los Angeles,180,3.41
141.147.181.148,2053,2053,true,LAX,North America,Los Angeles,180,3.41
138.2.24.114,80,80,false,SIN,Asia Pacific,Singapore,154,3.41
155.248.180.57,2052,2052,false,SIN,Asia Pacific,Singapore,142,3.41
141.147.160.86,2053,2053,true,LAX,North America,Los Angeles,199,3.40
132.145.113.148,2086,2086,false,LAX,North America,Los Angeles,179,3.39
131.186.47.255,2086,2086,false,LAX,North America,Los Angeles,192,3.39
155.248.180.57,2096,2096,true,LAX,North America,Los Angeles,221,3.39
150.230.196.73,2082,2082,false,SIN,Asia Pacific,Singapore,142,3.38
155.248.167.70,8443,8443,true,LAX,North America,Los Angeles,175,3.37
131.186.47.223,2086,2086,false,LAX,North America,Los Angeles,182,3.36
131.186.43.207,8443,8443,true,LAX,North America,Los Angeles,287,3.36
158.101.81.4,2053,2053,true,HKG,Asia Pacific,Hong Kong,131,3.35
141.147.168.159,8080,8080,false,LAX,North America,Los Angeles,177,3.35
132.145.120.115,2082,2082,false,LAX,North America,Los Angeles,180,3.34
158.101.68.100,2083,2083,true,SIN,Asia Pacific,Singapore,197,3.33
151.145.71.40,2083,2083,true,NRT,Asia Pacific,Tokyo,80,3.32
132.145.123.238,2096,2096,true,LAX,North America,Los Angeles,214,3.32
138.2.20.230,2052,2052,false,LAX,North America,Los Angeles,192,3.32
132.145.127.51,2096,2096,true,LAX,North America,Los Angeles,174,3.29
151.145.66.219,2052,2052,false,NRT,Asia Pacific,Tokyo,85,3.29
132.145.120.115,2095,2095,false,LAX,North America,Los Angeles,176,3.29
131.186.61.45,2082,2082,false,LAX,North America,Los Angeles,184,3.28
132.145.113.148,2052,2052,false,LAX,North America,Los Angeles,182,3.27
158.179.172.95,443,443,true,ICN,Asia Pacific,Seoul,111,3.27
155.248.176.98,8443,8443,true,LAX,North America,Los Angeles,184,3.27
132.145.54.84,2053,443,true,LHR,Europe,London,193,3.26
141.147.170.160,2053,2053,true,LAX,North America,Los Angeles,175,3.26
141.147.182.76,2087,2087,true,LAX,North America,Los Angeles,198,3.25
143.47.240.107,443,443,true,FRA,Europe,Frankfurt,235,3.25
138.2.21.31,2086,2086,false,LAX,North America,Los Angeles,185,3.25
131.186.60.162,8443,8443,true,LAX,North America,Los Angeles,193,3.23
131.186.63.184,2052,2052,false,LAX,North America,Los Angeles,188,3.23
132.145.120.182,8080,8080,false,LAX,North America,Los Angeles,180,3.23
138.2.29.102,2052,2052,false,SIN,Asia Pacific,Singapore,147,3.22
132.145.127.51,8443,8443,true,SIN,Asia Pacific,Singapore,140,3.22
131.186.62.26,2086,2086,false,LAX,North America,Los Angeles,184,3.22
151.145.64.170,2096,2096,true,LAX,North America,Los Angeles,277,3.21
155.248.176.28,2087,2087,true,LAX,North America,Los Angeles,180,3.21
158.179.191.14,8443,8443,true,NRT,Asia Pacific,Tokyo,78,3.20
131.186.59.232,2053,2053,true,HKG,Asia Pacific,Hong Kong,152,3.19
138.2.19.122,8080,8080,false,LAX,North America,Los Angeles,187,3.19
151.145.64.170,2053,2053,true,LAX,North America,Los Angeles,276,3.18
138.2.24.114,2087,2087,true,LAX,North America,Los Angeles,230,3.18
151.145.71.127,2052,2052,false,LAX,North America,Los Angeles,201,3.18
132.145.121.247,2087,2087,true,LAX,North America,Los Angeles,228,3.18
158.101.81.4,8443,8443,true,LAX,North America,Los Angeles,253,3.17
131.186.47.255,2096,2096,true,SIN,Asia Pacific,Singapore,175,3.17
155.248.162.160,2083,2083,true,LAX,North America,Los Angeles,196,3.16
130.61.107.238,8443,443,true,FRA,Europe,Frankfurt,173,3.15
132.145.117.216,80,80,false,LAX,North America,Los Angeles,173,3.15
138.2.6.252,2086,2086,false,LAX,North America,Los Angeles,180,3.15
158.101.68.100,8443,8443,true,LAX,North America,Los Angeles,233,3.14
141.147.181.148,2086,2086,false,LAX,North America,Los Angeles,182,3.14
131.186.63.127,80,80,false,LAX,North America,Los Angeles,181,3.13
155.248.176.98,2082,2082,false,LAX,North America,Los Angeles,180,3.13
158.178.242.56,80,80,false,SIN,Asia Pacific,Singapore,28,3.12
131.186.40.31,2053,2053,true,HKG,Asia Pacific,Hong Kong,128,3.12
138.2.19.122,2096,2096,true,LAX,North America,Los Angeles,201,3.12
151.145.68.104,80,80,false,LAX,North America,Los Angeles,195,3.10
131.186.63.35,2052,2052,false,LAX,North America,Los Angeles,193,3.10
141.147.174.7,8080,8080,false,LAX,North America,Los Angeles,179,3.09
138.2.18.184,443,443,true,SIN,Asia Pacific,Singapore,178,3.09
131.186.38.135,8443,8443,true,LAX,North America,Los Angeles,288,3.09
155.248.176.68,2053,2053,true,LAX,North America,Los Angeles,180,3.08
131.186.62.26,2087,2087,true,LAX,North America,Los Angeles,176,3.08
131.186.41.255,2086,2086,false,LAX,North America,Los Angeles,184,3.07
158.101.68.100,8080,8080,false,LAX,North America,Los Angeles,186,3.07
141.147.174.190,2087,2087,true,LAX,North America,Los Angeles,185,3.05
158.101.95.113,8443,8443,true,LAX,North America,Los Angeles,173,3.04
158.179.188.7,80,80,false,LAX,North America,Los Angeles,176,3.04
151.145.64.170,2087,2087,true,LAX,North America,Los Angeles,281,3.04
131.186.43.207,8880,8880,false,LAX,North America,Los Angeles,192,3.03
132.145.121.123,2087,2087,true,SIN,Asia Pacific,Singapore,185,3.03
131.186.40.31,2096,2096,true,HKG,Asia Pacific,Hong Kong,130,3.03
144.21.62.100,443,443,true,FRA,Europe,Frankfurt,244,3.01
131.186.63.35,2096,2096,true,LAX,North America,Los Angeles,202,3.00
152.70.106.185,2053,2053,true,SIN,Asia Pacific,Singapore,146,3.00
151.145.74.56,8880,8880,false,LAX,North America,Los Angeles,183,3.00
152.70.104.69,80,80,false,LAX,North America,Los Angeles,183,3.00
151.145.69.105,8443,8443,true,HKG,Asia Pacific,Hong Kong,128,2.99
151.145.71.127,8443,8443,true,LAX,North America,Los Angeles,282,2.98
151.145.70.243,443,443,true,LAX,North America,Los Angeles,71,2.98
132.145.112.247,2083,2083,true,SIN,Asia Pacific,Singapore,160,2.97
131.186.43.207,2087,2087,true,LAX,North America,Los Angeles,298,2.96
155.248.180.103,2096,2096,true,LAX,North America,Los Angeles,177,2.93
158.179.180.233,2095,2095,false,NRT,Asia Pacific,Tokyo,70,2.93
131.186.59.94,8080,8080,false,LAX,North America,Los Angeles,188,2.93
132.145.120.182,2096,2096,true,LAX,North America,Los Angeles,244,2.91
132.145.114.4,2053,2053,true,LAX,North America,Los Angeles,204,2.91
132.145.120.197,2083,2083,true,NRT,Asia Pacific,Tokyo,78,2.88
138.2.21.31,2083,2083,true,LAX,North America,Los Angeles,256,2.88
130.61.109.6,2053,443,true,FRA,Europe,Frankfurt,180,2.88
132.145.65.226,443,443,true,CDG,Europe,Paris,184,2.88
158.101.69.144,2087,2087,true,LAX,North America,Los Angeles,189,2.87
141.147.182.76,8080,8080,false,SIN,Asia Pacific,Singapore,143,2.87
141.147.174.190,8443,8443,true,LAX,North America,Los Angeles,178,2.87
141.147.170.160,2083,2083,true,LAX,North America,Los Angeles,200,2.86
152.70.98.174,80,80,false,SIN,Asia Pacific,Singapore,161,2.86
141.147.160.86,2096,2096,true,LAX,North America,Los Angeles,187,2.85
158.179.188.7,2052,2052,false,LAX,North America,Los Angeles,180,2.85
132.145.117.216,2087,2087,true,LAX,North America,Los Angeles,180,2.84
138.3.208.9,2083,2083,true,LAX,North America,Los Angeles,238,2.84
155.248.169.71,2053,2053,true,LAX,North America,Los Angeles,180,2.83
158.179.186.251,8880,8880,false,LAX,North America,Los Angeles,185,2.83
141.147.163.68,443,443,true,NRT,Asia Pacific,Tokyo,76,2.83
132.145.112.247,2096,2096,true,LAX,North America,Los Angeles,198,2.83
132.145.120.182,2053,2053,true,LAX,North America,Los Angeles,220,2.82
155.248.180.57,80,80,false,HKG,Asia Pacific,Hong Kong,132,2.82
158.179.191.14,8880,8880,false,NRT,Asia Pacific,Tokyo,75,2.82
152.70.107.26,2086,2086,false,LAX,North America,Los Angeles,228,2.82
132.145.112.168,80,80,false,LAX,North America,Los Angeles,191,2.81
152.70.104.69,2087,2087,true,SIN,Asia Pacific,Singapore,140,2.80
132.145.124.198,2053,2053,true,LAX,North America,Los Angeles,176,2.80
151.145.69.105,2053,2053,true,HKG,Asia Pacific,Hong Kong,127,2.78
132.145.121.242,2053,2053,true,HKG,Asia Pacific,Hong Kong,132,2.77
138.2.13.200,2053,2053,true,LAX,North America,Los Angeles,201,2.77
158.101.88.214,2083,2083,true,LAX,North America,Los Angeles,262,2.76
158.179.180.109,2083,2083,true,NRT,Asia Pacific,Tokyo,127,2.74
151.145.65.8,2087,2087,true,NRT,Asia Pacific,Tokyo,76,2.73
155.248.179.132,8443,8443,true,LAX,North America,Los Angeles,180,2.73
151.145.66.219,2096,2096,true,NRT,Asia Pacific,Tokyo,73,2.72
141.147.182.76,2052,2052,false,LAX,North America,Los Angeles,184,2.71
131.186.45.88,2095,2095,false,LAX,North America,Los Angeles,174,2.71
155.248.176.98,2087,2087,true,LAX,North America,Los Angeles,174,2.71
